ID;CASE;SERIAL;REF;QUESTNNR;MODE;STARTED;BF01_01;BF01_02;BF01_03;BF01_04;BF01_05;BF01_06;BF01_07;BF01_08;BF01_09;BF01_10;BF01_11;BF01_12;BF01_13;BF01_14;BF01_15;BF01_16;BF01_17;BF01_18;BF01_19;BF01_20;BF02_21;BF02_22;BF02_23;BF02_24;BF02_25;BF02_26;BF02_27;BF02_28;BF02_29;BF02_30;BF02_31;BF02_32;BF02_33;BF02_34;BF02_35;BF02_36;BF02_37;BF02_38;BF02_39;BF02_40;BF03_61;BF03_42;BF03_43;BF03_44;BF03_45;BF03_46;BF03_47;BF03_48;BF03_49;BF03_50;BF03_51;BF03_52;BF03_53;BF03_54;BF03_55;BF03_56;BF03_57;BF03_58;BF03_59;BF03_60;DP03_01;DP03_02;DP05_01;DP05_02;DP06_01;DP08_01;DP08_02;DP09_01;DP09_02;DP10_01;DP10_02;DP11_01;DP11_02;DP12_01;DP12_02;DP13_01;DP13_02;DP14_01;DP14_02;DP16_01;DP16_02;DP17_01;DP19_01;DP19_02;DP20_01;DP20_02;DP21_01;DP21_02;DP22_01;DP22_02;DP23_01;DP23_02;DP24_01;DP24_02;DP25_01;DP25_02;DP27_01;DP27_02;DP28_01;DP30_01;DP30_02;DP31_01;DP31_02;DP32_01;DP32_02;DP33_01;DP33_02;DP34_01;DP34_02;DP35_01;DP35_02;DP36_01;DP36_02;DP38_01;DP38_02;DP39_01;DP41_01;DP41_02;DP42_01;DP42_02;DP43_01;DP43_02;DP44_01;DP44_02;DP45_01;DP45_02;DP46_01;DP46_02;DP47_01;DP47_02;JS02_01;JS02_02;JS02_03;JS02_04;JS02_05;JS02_06;JS02_07;JS02_08;JS02_09;JS02_10;JS03_01;JS03_02;JS03_03;JS03_04;JS03_05;JS03_11;JS03_06;JS03_07;JS03_08;JS03_09;JS03_10;JS04_01;JS04_02;JS04_03;JS04_04;JS04_05;JS04_06;JS04_07;JS04_08;JS04_09;JS04_10;JS05_01;JS05_02;JS05_03;JS05_04;JS05_05;JS05_06;JS05_07;JS05_08;JS05_09;JS05_10;SD01_01;SD02;SD03_01;SD03_01a;SD04_01;IV01_01;T1;T2;T3;T4;IV02_01;ZZ01_01;ZZ02_01;DQ01_01;DQ01_02;SE01_01;SE01_02;SE01_03;SE01_04;SE01_05;SE01_06;PC01_01;PC01_02;PC01_03;PC01_04;P_CODE;EV01;EV01_01;TIME001;TIME002;TIME003;TIME004;TIME005;TIME006;TIME007;TIME008;TIME009;TIME010;TIME011;TIME012;TIME013;TIME014;TIME015;TIME016;TIME017;TIME019;TIME021;TIME022;TIME024;TIME025;TIME026;TIME027;TIME028;TIME029;TIME030;TIME031;TIME032;TIME033;TIME034;TIME036;TIME037;TIME038;TIME039;TIME040;TIME041;TIME042;TIME043;TIME044;TIME045;TIME047;TIME049;TIME050;TIME051;TIME052;TIME053;TIME054;TIME055;TIME056;TIME057;TIME058;TIME059;TIME062;TIME063;TIME064;TIME065;TIME066;TIME067;TIME068;TIME069;TIME070;TIME071;TIME072;TIME073;TIME_SUM;MAILSENT;LASTDATA;FINISHED;Q_VIEWER;LASTPAGE;MAXPAGE;MISSING;MISSREL;TIME_RSI;DEG_TIME
301;664;;;base;interview;21/06/2018 12:13;3;4;5;6;6;3;6;5;3;5;3;3;5;1;2;1;6;3;5;6;3;1;5;1;5;2;6;5;2;2;2;2;2;6;6;3;5;3;1;6;3;4;1;3;1;5;1;5;5;6;1;6;6;2;1;5;5;2;1;6;4;1;7;2;3;2;2;2;2;2;2;2;2;2;2;1;1;1;0;7;10;3;2;2;2;2;2;2;2;2;1;1;1;1;1;0;10;2;1;2;2;2;2;1;2;1;1;1;1;1;1;1;0;10;10;1;2;2;2;2;2;2;2;2;1;1;1;0;1;0;5;5;5;4;5;4;6;3;5;5;5;4;5;4;4;5;5;4;3;3;5;4;5;6;6;5;4;4;3;5;5;5;5;6;6;5;6;6;4;4;5;20;2;Biologie;1;4;3;;;;;StartR3-EndR3,StartR2-EndR2,StartR1-EndR1,StartR4-EndR4,Verl;3;6;5;5;5;4;6;3;4;5;U;W;B;3;UWB03;1;2;12;4;30;3;122;6;47;55;43;40;31;69;67;9;33;39;8;;14;5;5;1;7;8;6;4;3;2;4;30;7;8;2;21;7;3;3;5;3;3;43;13;24;2;38;11;20;8;5;12;6;16;21;9;2;4;2;3;2;4;3;3;13;17;11;1061;;21/06/2018 12:30;1;0;73;73;0;0;1.5;38
302;666;;;base;interview;21/06/2018 12:42;2;5;6;5;5;5;6;1;3;4;6;1;5;1;3;3;6;3;6;6;5;4;1;2;4;6;3;2;1;2;1;4;1;5;5;3;6;3;3;6;5;4;6;5;1;2;6;1;6;5;3;5;6;5;2;6;4;6;1;5;4;4;7;2;5;2;4;;4;;5;;5;;;;;;;7;10;5;4;4;0;4;;5;2;;;;;;;;10;2;2;;3;2;4;;4;;4;;;;;;;10;10;2;;5;;4;;4;;4;;;;;;;3;4;5;4;5;2;3;6;6;6;6;5;6;4;5;5;4;4;6;6;6;5;6;6;6;4;6;4;5;6;6;6;6;6;6;5;6;6;6;5;6;19;2;Humanmedizin;1;2;2;;;;;StartR2-EndR2,StartR1-EndR1,StartR3-EndR3,StartR4-EndR4,Verl;5;3;5;5;2;3;5;5;4;5;G;F;M;11;GFM11;1;2;18;33;78;3;105;9;69;93;49;34;42;99;92;7;15;42;12;34;10;27;7;5;26;7;6;8;4;2;0;56;26;10;5;46;36;21;22;12;5;4;42;10;11;3;19;13;5;5;9;1;1;15;4;10;3;20;8;8;9;1;1;1;13;14;43;1448;;21/06/2018 13:06;1;0;73;73;19;19;1.24;34
303;667;;;base;interview;21/06/2018 12:58;6;3;3;5;4;2;4;1;1;5;3;4;4;1;2;2;3;2;4;5;3;1;3;5;6;6;5;4;3;2;5;4;1;6;5;2;5;1;2;6;2;2;4;2;2;3;5;2;6;6;2;6;6;3;2;6;4;6;3;5;3;1;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;5;2;4;2;1;2;3;2;6;5;6;4;5;5;5;2;3;5;5;5;5;6;6;3;5;2;5;6;3;6;6;6;6;6;6;6;6;4;4;20;1;Mathematik;1;2;4;;;;;StartR4-EndR4,StartR1-EndR1,StartR3-EndR3,StartR2-EndR2,Verl;9;2;5;5;4;4;5;4;3;2;B;F;O;15;BFO15;1;2;8;50;81;13;162;15;99;116;98;77;86;134;136;10;51;82;31;30;43;32;18;5;8;4;4;4;3;4;3;29;20;6;0;8;4;5;5;6;4;4;42;27;21;1;6;4;3;4;4;3;4;89;32;27;4;66;16;13;13;17;5;6;20;29;79;2033;;21/06/2018 13:32;1;0;73;73;0;0;1.08;23
304;668;;;base;interview;21/06/2018 13:25;5;5;4;6;5;3;5;2;1;6;2;2;6;2;2;4;4;1;6;6;2;2;1;3;5;1;2;5;1;3;5;4;2;5;5;1;5;1;1;6;2;2;6;3;2;5;4;1;6;5;2;5;5;3;2;5;3;3;2;4;3;3;7;2;3;3;3;3;3;2;2;1;1;0;0;0;0;0;0;7;10;4;3;3;3;3;2;2;1;1;0;0;0;0;0;0;10;2;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;10;10;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;2;4;2;3;5;2;3;2;3;3;5;5;4;3;6;5;6;6;3;4;6;5;6;6;6;5;6;6;5;5;5;6;6;6;6;5;6;6;6;5;6;23;2;Humanmedizin;1;6;1;;;;;StartR1-EndR1,StartR2-EndR2,StartR3-EndR3,StartR4-EndR4,Verl;5;2;5;5;3;5;5;2;4;3;R;H;W;3;RHW03;1;2;7;35;54;4;77;8;60;47;39;40;33;75;79;7;14;35;28;21;29;10;11;4;52;25;14;10;7;11;8;26;8;7;2;12;11;10;10;6;6;6;24;5;9;2;20;6;7;7;7;7;7;15;3;10;1;11;6;7;6;8;7;7;22;27;15;1194;;21/06/2018 13:45;1;0;73;73;0;0;1.16;15
305;669;;;base;interview;21/06/2018 14:00;1;2;2;4;3;3;3;2;1;3;3;2;4;1;1;5;4;1;6;6;1;1;1;3;3;2;4;3;1;6;4;1;1;4;2;1;4;1;2;6;4;2;5;3;5;5;2;4;5;2;4;3;4;3;2;2;5;5;2;4;4;1;7;2;3;;5;2;5;0;5;;4;;4;;4;;3;7;10;3;2;5;1;5;;5;;4;;4;;3;;2;10;2;0;0;7;0;6;;5;;4;;3;;2;;2;10;10;;0;6;0;4;0;3;0;3;0;2;0;1;0;3;3;3;3;2;2;1;1;1;2;2;4;2;4;2;5;5;4;2;3;2;4;6;6;5;6;5;6;5;5;5;5;6;5;6;6;6;6;4;5;5;5;27;1;Politik / Philosophie;1;6;1;;;;;StartR1-EndR1,StartR4-EndR4,StartR3-EndR3,StartR2-EndR2,Verl;5;6;5;5;5;5;4;4;6;1;N;E;B;12;NEB12;1;2;2;33;35;3;88;8;52;73;39;48;43;81;96;6;25;41;5;;32;9;30;3;45;42;11;15;9;11;19;13;5;11;1;31;12;5;3;2;2;3;30;4;10;2;48;5;3;3;3;2;5;31;7;41;2;10;13;5;5;7;4;8;13;22;33;1308;;21/06/2018 14:22;1;0;73;73;8;8;1.31;24
306;670;;;base;interview;21/06/2018 15:05;3;6;2;6;3;2;6;2;5;1;3;1;6;4;3;4;5;1;5;5;6;6;2;5;2;6;3;3;5;6;4;5;5;5;2;3;5;3;5;6;5;1;5;5;6;3;6;2;6;3;6;6;5;5;6;6;2;5;5;5;4;4;7;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;2;2;3;5;2;4;5;5;6;5;6;5;5;5;3;5;4;5;4;4;6;5;4;2;3;5;3;2;3;6;6;4;5;4;4;3;4;4;3;23;3;Physik;1;10;2;;;;;StartR2-EndR2,StartR4-EndR4,StartR3-EndR3,StartR1-EndR1,Verl;4;4;3;4;4;5;5;4;1;2;D;P;B;26;DNB26;1;2;3;29;48;3;82;7;65;61;45;47;32;70;89;39;6;65;8;15;7;10;4;1;4;5;4;4;6;5;5;174;17;12;4;54;20;5;6;9;6;6;53;8;4;1;6;6;4;5;5;5;6;28;9;9;5;10;4;5;4;5;6;5;40;14;45;1225;;21/06/2018 15:28;1;0;73;73;0;0;1.38;28
307;671;;;base;interview;21/06/2018 15:15;1;2;2;5;4;5;6;3;1;3;4;5;5;1;2;2;4;1;5;5;4;1;4;4;2;6;4;5;4;5;1;4;4;5;2;2;3;1;2;5;5;5;5;2;4;2;1;4;6;3;5;2;4;1;3;2;6;5;1;3;4;1;7;2;5;6;5;5;5;4;6;3;6;1;6;0;5;0;4;7;10;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;10;2;5;6;5;2;6;1;4;0;3;0;2;0;2;0;2;10;10;4;5;5;1;4;0;3;0;2;0;1;0;0;0;0;4;4;6;2;5;1;2;2;5;3;3;3;6;2;6;5;3;2;3;5;5;3;3;5;6;3;1;2;5;3;4;5;6;6;6;4;5;2;6;4;6;20;1;Informatik;1;2;4;;;;;StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,Verl;9;4;5;5;5;3;5;1;2;2;S;U;L;10;SUL10;1;2;55;268;101;7;212;15;209;228;99;87;64;125;137;100;47;80;66;;49;5;15;2;12;19;6;7;14;11;6;41;61;38;4;44;20;5;3;4;3;9;49;15;36;3;39;29;21;14;20;19;8;94;71;43;6;68;46;23;10;22;5;8;53;26;9;2640;;21/06/2018 16:05;1;0;73;73;0;0;0.66;5
308;673;;;base;interview;21/06/2018 15:38;5;3;6;4;6;2;3;5;1;4;4;3;5;1;2;4;4;6;4;6;3;1;5;5;5;1;4;2;4;1;3;2;1;5;6;3;4;4;2;6;1;6;4;4;1;1;4;4;6;6;4;2;5;4;1;6;4;3;2;5;5;5;7;2;4;1;1;1;1;1;1;0;0;0;0;0;0;0;0;7;10;4;5;5;4;3;3;3;1;2;0;1;0;0;0;0;10;2;4;3;3;1;2;0;0;0;1;0;0;0;0;0;0;10;10;2;5;5;4;4;3;3;1;2;0;1;0;0;0;0;5;5;4;3;5;5;6;2;6;4;4;4;5;2;2;5;2;6;2;6;2;2;4;5;3;1;4;3;1;2;4;4;5;6;5;4;6;5;2;2;3;19;2;Biologie;1;4;4;;;;;StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,Verl;9;10;4;4;4;4;4;3;6;5;M;H;K;14;MHK14;1;2;6;14;48;660;93;5;73;62;53;60;34;80;89;6;12;31;9;12;11;10;6;2;17;6;8;12;7;7;5;19;12;6;2;16;14;9;9;8;9;14;16;25;10;3;25;13;10;9;8;6;7;25;41;14;5;46;11;9;10;9;9;12;16;25;35;1300;;21/06/2018 16:10;1;0;73;73;0;0;1.05;11
309;674;;;base;interview;21/06/2018 16:30;6;4;4;6;3;4;5;1;2;4;3;2;4;3;4;3;5;2;6;5;2;1;3;2;3;4;4;6;2;6;4;2;3;5;3;5;5;1;1;5;4;2;5;3;4;3;1;1;4;4;2;3;6;4;3;2;5;4;3;1;4;1;7;2;3;3;4;2;3;1;3;1;2;0;1;0;0;0;0;7;10;2;1;3;2;2;2;2;2;1;1;1;0;0;0;0;10;2;3;1;4;2;4;2;3;2;2;1;2;0;1;0;0;10;10;3;2;2;1;2;2;2;0;1;0;1;0;1;0;0;4;4;5;3;6;2;2;6;4;5;5;5;5;2;6;5;6;2;4;3;6;6;6;5;3;5;4;4;3;3;6;6;6;6;5;5;6;5;6;4;5;20;2;Asienwissenschaften;1;2;3;;;;;StartR3-EndR3,StartR4-EndR4,StartR1-EndR1,StartR2-EndR2,Verl;7;9;4;5;4;3;5;6;6;4;a;t;b;12;atb12;1;2;18;95;50;8;153;7;76;100;56;84;49;126;152;12;38;64;11;;87;38;14;3;42;18;7;12;15;6;8;16;6;16;3;17;11;17;10;4;6;5;68;17;23;10;124;44;57;13;25;15;6;48;33;21;2;79;18;12;16;9;7;18;30;21;79;2205;;21/06/2018 17:08;1;0;73;73;0;0;0.68;2
310;675;;;base;interview;21/06/2018 17:23;3;5;3;5;4;2;5;3;1;6;5;4;4;3;1;3;5;2;5;6;5;3;2;5;6;3;5;1;6;1;2;3;1;5;6;2;4;3;2;6;4;3;5;4;2;3;5;2;5;6;4;6;6;4;2;5;2;4;5;6;4;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;5;4;5;5;4;5;6;5;4;5;4;5;5;6;4;4;5;6;3;5;4;3;4;3;2;1;4;2;3;5;6;3;2;6;1;1;3;5;27;2;;2;;2;;;;;StartR2-EndR2,StartR1-EndR1,StartR3-EndR3,StartR4-EndR4,Verl;8;5;5;5;2;3;6;5;1;2;K;R;B;5;KRB05;1;2;7;47;60;4;97;10;51;58;47;46;26;69;70;7;39;40;7;;26;24;12;3;27;5;9;5;7;4;5;40;24;14;4;52;17;11;8;9;7;5;25;7;10;2;8;5;5;6;4;5;4;12;5;7;2;7;4;7;4;5;4;4;19;44;6;1214;;21/06/2018 17:44;1;0;73;73;1;1;1.24;19
311;680;;;base;interview;21/06/2018 19:06;3;2;1;4;6;2;2;1;2;6;4;2;3;4;2;3;3;4;5;6;4;2;2;4;6;4;5;2;5;2;2;3;2;4;6;4;3;3;4;6;5;4;3;5;1;2;4;2;5;6;2;5;6;4;1;5;4;5;4;6;4;1;7;2;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;7;10;5;2;2;3;2;3;2;2;3;1;1;0;0;0;0;10;2;1;5;5;4;4;3;3;2;2;1;1;0;0;0;0;10;10;3;1;1;1;1;2;1;1;1;1;2;0;0;0;0;5;5;6;3;6;4;6;5;6;6;5;6;5;4;6;5;6;6;4;6;6;6;6;6;6;6;6;5;4;6;5;6;6;6;6;6;6;4;6;5;6;21;1;Rechtswissenschaften;1;2;1;;;;;StartR1-EndR1,StartR2-EndR2,StartR4-EndR4,StartR3-EndR3,Verl;3;6;5;5;5;4;6;2;1;3;M;U;R;13;MUR13;1;2;33;100;106;15;324;14;93;123;70;173;105;252;310;16;41;123;13;;92;13;188;6;195;28;19;8;8;7;22;86;11;9;4;209;38;20;9;15;15;16;61;13;68;3;11;8;8;6;8;6;6;78;17;19;4;50;36;16;7;10;8;7;42;29;145;3054;;21/06/2018 20:06;1;0;73;73;0;0;0.57;1
312;681;;;base;interview;21/06/2018 19:22;4;5;3;5;5;4;1;2;5;4;5;4;6;3;1;2;6;6;6;6;3;3;2;4;5;6;2;5;2;3;1;1;2;4;4;2;4;5;1;6;4;2;1;3;1;3;2;1;5;5;4;5;5;5;2;1;3;4;2;5;4;1;7;2;0;3;3;3;3;3;3;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;2;2;1;2;4;5;6;6;6;4;3;5;5;2;2;2;4;6;5;6;2;3;3;2;2;4;5;6;6;6;6;5;6;5;3;6;5;6;21;2;Biologie;1;4;2;;;;;StartR2-EndR2,StartR1-EndR1,StartR4-EndR4,StartR3-EndR3,Verl;10;10;4;5;3;4;5;4;1;3;S;M;L;7;SML07;1;2;5;18;43;4;174;8;95;111;124;133;66;175;157;14;9;74;16;;25;8;6;2;52;6;6;9;5;5;5;45;22;26;5;83;37;14;6;5;6;5;9;6;6;2;12;5;8;5;5;5;5;38;11;15;3;21;5;5;4;6;4;5;46;25;26;1891;;21/06/2018 19:53;1;0;73;73;0;0;1.08;13
314;684;;;base;interview;21/06/2018 20:40;4;5;3;6;5;2;6;1;3;3;4;2;3;1;2;2;6;2;6;6;2;5;2;3;3;5;4;6;5;5;2;3;2;5;6;4;6;6;4;6;3;1;5;3;4;1;5;1;6;6;3;5;6;4;2;2;2;5;3;4;4;1;7;2;0;0;0;0;0;0;0;0;0;;;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;3;4;6;3;2;5;3;6;6;5;3;5;5;5;5;3;4;5;6;6;5;3;6;4;5;4;4;5;6;6;6;5;6;4;5;6;6;6;5;29;2;Betriebswirtschaftslehre;1;1;1;;;;;StartR1-EndR1,StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,Verl;4;5;5;5;5;5;6;5;5;2;O;H;B;26;OHB26;1;2;11;5;27;5;136;8;67;127;55;64;72;80;71;7;111;42;16;;23;8;83;2;35;19;5;4;1;3;3;20;5;2;2;3;4;3;3;3;3;4;33;5;3;3;3;4;3;4;3;3;4;40;8;8;2;5;3;3;5;3;4;3;14;21;20;1275;;21/06/2018 21:02;1;0;73;73;1;1;1.56;48
315;685;;;base;interview;22/06/2018 8:45;4;2;5;6;5;5;4;4;1;5;2;3;5;1;2;5;3;2;4;6;4;4;1;2;5;1;6;4;5;5;2;6;2;6;5;3;6;2;3;6;2;1;5;5;1;4;5;1;6;6;3;6;6;5;1;1;4;6;2;6;3;4;7;2;5;3;3;2;2;1;1;0;0;0;0;0;0;0;0;7;10;5;4;4;3;3;2;2;1;1;0;0;0;0;0;0;10;2;3;3;3;2;2;1;1;0;0;0;0;0;0;0;0;10;10;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4;5;5;5;4;4;4;4;6;5;5;5;4;4;4;4;4;4;4;5;4;5;6;6;6;4;4;4;1;5;1;6;6;6;6;2;5;5;6;6;6;21;1;Infomatik;1;2;4;;;;;StartR4-EndR4,StartR1-EndR1,StartR2-EndR2,StartR3-EndR3,Verl;4;3;3;4;5;6;6;1;1;2;J;W;S;21;JWS21;1;2;2;24;49;6;229;9;75;54;75;41;21;59;49;7;13;30;31;26;28;11;4;2;17;4;2;3;2;2;3;13;4;2;2;6;2;2;2;4;2;2;14;4;13;1;13;2;3;2;3;3;2;20;70;28;4;57;14;7;4;2;2;2;31;12;13;1245;;22/06/2018 9:06;1;0;73;73;0;0;1.8;50
316;686;;;base;interview;22/06/2018 8:47;2;5;6;4;6;4;5;2;1;4;2;2;5;1;4;3;4;2;6;6;2;3;5;1;2;3;4;4;2;4;3;3;3;4;4;3;5;2;1;6;3;2;4;1;1;4;2;1;5;6;2;6;2;2;1;1;1;2;1;3;4;4;7;2;0;0;0;0;0;1;1;1;1;3;3;3;3;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;3;2;3;4;5;5;5;5;5;4;4;4;4;5;5;5;5;5;5;3;3;3;3;3;3;3;3;3;3;4;4;6;4;4;5;5;5;5;4;24;2;Geographie;1;8;1;;;;;StartR1-EndR1,StartR4-EndR4,StartR3-EndR3,StartR2-EndR2,Verl;7;7;5;5;2;5;6;1;1;2;R;S;D;6;RSD06;1;2;39;14;60;5;113;7;227;47;31;46;33;95;119;2;15;34;11;83;46;30;9;5;40;17;17;7;6;8;6;40;5;4;1;5;2;3;3;3;3;3;27;5;4;3;2;3;2;3;3;3;2;37;52;93;3;18;7;3;3;3;3;3;25;17;21;1508;;22/06/2018 9:14;1;0;73;73;0;0;1.47;39
318;688;;;base;interview;22/06/2018 8:49;2;4;5;5;6;5;3;1;1;4;5;2;6;1;1;1;5;1;5;6;5;1;1;3;2;4;1;6;2;1;2;1;1;3;3;1;3;1;1;4;4;4;6;3;1;1;4;1;5;5;4;4;5;3;1;4;2;6;1;5;4;1;7;2;6;8;6;7;6;6;5;5;4;4;3;3;2;1;0;7;10;7;7;4;6;5;5;4;4;3;3;2;2;1;0;0;10;2;1;3;4;2;3;0;2;0;1;0;0;0;0;0;0;10;10;7;7;5;6;4;5;3;4;2;3;1;0;0;0;0;5;5;4;2;2;3;1;3;5;5;5;4;5;1;2;5;3;4;1;5;5;4;2;6;4;1;1;1;1;2;2;3;2;6;6;5;6;1;5;4;5;21;2;Französistik;1;6;3;;;;;StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,StartR2-EndR2,Verl;2;10;4;4;4;3;3;1;1;3;E;G;E;3;EGE03;1;2;20;85;59;5;80;11;49;55;51;55;34;94;95;8;22;45;16;;19;8;8;2;46;16;7;11;8;8;8;25;8;6;3;31;16;8;10;9;6;6;44;18;20;4;58;24;17;17;7;8;8;36;7;12;2;36;16;7;11;6;7;6;26;29;65;1544;;22/06/2018 9:14;1;0;73;73;0;0;0.86;4
319;689;;;base;interview;22/06/2018 8:49;3;3;1;6;4;4;6;1;1;6;3;1;6;3;1;5;6;4;6;6;5;4;1;6;5;4;6;6;4;4;2;6;1;6;4;4;6;4;1;6;4;1;5;3;2;3;5;1;6;4;1;5;6;4;2;2;3;6;2;6;4;1;7;2;5;0;4;0;4;0;4;0;4;0;4;0;4;0;4;7;10;5;0;3;0;3;0;3;0;3;0;3;0;3;0;3;10;2;3;0;4;0;4;0;4;0;4;0;4;0;4;0;4;10;10;4;0;3;0;3;0;3;0;3;0;3;0;3;0;3;6;6;4;4;5;3;1;6;5;6;5;5;6;3;4;5;4;2;3;4;6;5;6;6;6;4;2;3;4;6;5;5;5;6;5;4;6;5;6;5;6;20;2;Humanmedizin;1;4;3;;;;;StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,StartR2-EndR2,Verl;5;9;5;5;4;2;5;2;2;2;I;M;S;26;IMS26;1;2;1350;11;215;8;143;14;133;90;82;68;59;93;96;8;9;28;21;;49;9;8;2;15;7;5;5;4;4;5;970;7;10;2;8;5;4;4;6;21;4;57;20;34;11;60;33;9;7;5;6;5;54;6;23;1;42;8;5;4;4;4;4;16;16;29;1762;;22/06/2018 9:57;1;0;73;73;0;0;1.08;15
320;690;;;base;interview;22/06/2018 8:50;5;2;5;3;4;4;3;3;1;2;3;4;4;4;3;2;4;1;4;5;4;4;4;5;3;5;5;4;5;5;3;3;3;3;3;5;3;1;4;5;4;5;5;5;3;2;3;2;4;3;4;3;5;5;3;5;5;5;5;4;4;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;4;3;5;5;5;5;5;5;3;3;3;3;4;5;3;3;3;4;4;2;3;2;4;2;2;2;2;2;2;3;4;4;4;3;3;3;3;3;3;20;1;Mathematik;1;4;3;;;;;StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,StartR2-EndR2,Verl;2;8;5;5;5;3;4;4;3;5;F;K;O;21;FKO21;1;2;5;32;58;4;118;5;58;84;43;59;33;96;95;3;20;57;7;22;30;10;8;2;9;7;5;6;7;6;7;12;5;5;2;6;6;6;7;7;5;6;64;14;16;4;50;19;6;6;7;5;6;16;18;8;2;6;6;6;7;5;6;7;14;19;29;1309;;22/06/2018 9:12;1;0;73;73;0;0;1.23;17
321;691;;;base;interview;22/06/2018 9:00;5;4;3;5;4;2;4;2;1;4;2;2;5;1;2;2;4;2;5;5;2;3;2;2;4;3;3;4;2;4;4;4;2;5;4;4;4;2;1;5;4;2;3;2;2;4;4;1;5;4;2;6;6;3;2;3;5;2;2;5;4;1;7;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;7;10;2;2;0;2;0;0;0;0;1;0;2;0;2;0;2;10;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;10;10;1;2;0;0;0;0;1;0;2;0;2;0;2;0;2;2;2;4;3;4;2;4;4;4;4;4;4;4;3;5;5;4;4;4;4;5;3;3;3;5;2;4;2;3;3;2;4;3;4;2;2;3;3;5;4;3;25;2;Geografie;1;6;4;;;;;StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,Verl;8;4;4;4;5;3;5;2;2;2;C;H;B;16;Chb16;1;2;3;11;52;3;72;4;51;68;65;62;30;64;66;5;7;30;8;;11;5;7;1;6;6;5;6;20;5;4;18;16;6;5;14;11;6;7;5;5;5;19;10;10;2;18;32;9;5;5;5;6;40;16;26;6;44;11;13;6;8;8;7;24;25;22;1152;;22/06/2018 9:19;1;0;73;73;0;0;1.26;20
